track_id,text_preview,full_text_analyzed,unnatural,natural,dominant_class,confidence
119,"Меня принимают с первым Эй, в чём дело? Ты навёл порчу, ты испорченный мент Мент, сука. Грандиозные ...","Меня принимают с первым Эй, в чём дело? Ты навёл порчу, ты испорченный мент Мент, сука. Грандиозные поля всякого зелья Или это пыль, покуря через пипетон пыли Замечу, ненавижу никотин, а также блядей без резины Но если мылась и чиста, то в очко с вазелином Немного пальцем подлечив сплиф Дальше буду говорить на бис Уважай меня, плиз, а то отсосешь мою писю Пейте, сука, виски И не ебите мои мозги Сосите писю верблюдов Как дети в Голливуде с дятлом Вуди смотрят мультики Это культ Телепузиков Перед ",0.3412126302719116,0.6587873697280884,natural,0.6587873697280884
120,Сколько дыма влезет в наши лёгкие Столько смеяться будем без напряга и без остановки Сколько можно п...,"Сколько дыма влезет в наши лёгкие Столько смеяться будем без напряга и без остановки Сколько можно пялиться в телевизор — пустой ящик, выключай! Это тупо — выпей чай и не скучай Плохое настроение? Замучило рвение к цели впереди Забивай! Вот так, щелчок зажигалки, все позади и все в порядке Бабки, лай собак, тишина, шёпот веток Здесь в комнате темно, совсем мало света Монотонность террасы ни..никакой мазы Уже надоело, веет каждодневная зараза Продолжаем молчать, а нам лень говорить Хватить тупить",0.9568848013877869,0.04311523213982582,unnatural,0.9568848013877869
121,"Хороший вечер, шлюха! Забудь о музыке! На даче ты и ещё четыре мусора: Трусы уже на люстре Да похуй ...","Хороший вечер, шлюха! Забудь о музыке! На даче ты и ещё четыре мусора: Трусы уже на люстре Да похуй что у тебя менстра Шершавого мацай, сделай чайный пакетик нам Плевать что прыщи на яйцах Отвечу: ты умница, хочешь хорошо жить? Придется поставить лицо на против моей мошонки. Глотай всё что есть глоткой, прочищай водкой И содовой, а потом хуй за щекой Ты заслужила призовой анчоус, время смотреть кино В планах blackjack на очко Извини, но ты чокнутая, дупло после нас раздрочено С тобой сегодня был",0.5435624122619629,0.4564375877380371,unnatural,0.5435624122619629
122,"Сегодня наша команда ФК «Москва» Играет первый матч на вате гимна Москвы Я по свету не мало катался,...","Сегодня наша команда ФК «Москва» Играет первый матч на вате гимна Москвы Я по свету не мало катался, за любимой командой своей А я всегда ей верной оставался, даже если сапожник сильней И Москвой я привык я гордиться и везде повторяю слова - ""Дорогая моя команда, золотая моя Москва"" Я люблю стадионы восточной и гранатовый с черным цвета Буду верить в твоё чемпионство... Твоё чемпионство... Твоё чемпионство, ты не будешь одна никогда И врагу никогда не дадутся, чтоб склонилось твоя голова Дорогая",0.48299863934516907,0.5170013308525085,natural,0.5170013308525085
123,"Эйоу-йоу Вот, вот так вот охуенно Вот, а текст-то, блять, где? Ха, бит-то, блять, бит есть, нет текс...","Эйоу-йоу Вот, вот так вот охуенно Вот, а текст-то, блять, где? Ха, бит-то, блять, бит есть, нет текста Да хуй с этим тестом, месивом Блять, хватит листать. Дело было утром: приехали мы на Тушино С собой необходимые атрибуты Взяли под руку, чтобы было кому присунуть на губу По району без стойки, с микрофоном без строчки Ни дня без пилотки, кружки по району, ёптиль. Мажор мне предлагает порошок стиральный Я ему пальцем у виска кручу, говорю: «Сейчас пятна в тренде» Отобрал зарядку у типа с Африки,",0.7625869512557983,0.23741309344768524,unnatural,0.7625869512557983
124,"Твоя мать блять Сперма на губах сохнет медленно Как плов в первом, котлов пять наверное Биты уже у м...","Твоя мать блять Сперма на губах сохнет медленно Как плов в первом, котлов пять наверное Биты уже у меня на руках, как шишки В твоих ладонях, поджигаем гашиш. Ты чахаешь на второй, на пасе говоришь: болит дышло Вышли подышать на крышу, тут вдруг оттягиваю ей соски со свистом Клубный диско под индийским, ты трогал мою писку. Ты, и жены Сопеловой, я трогал сиськи на её теле Где соски вертели, хотя это , ночью соски нагрели Меня зовут Сергеев Сергей, нагремлю хуярю дельно Дрелью хочу когда стремлени",0.6382919549942017,0.3617080748081207,unnatural,0.6382919549942017
125,"Мне нужно... Мне нужно, следует треснуться как bitch Ильич тренер, он учит в школе детей Он тренер, ...","Мне нужно... Мне нужно, следует треснуться как bitch Ильич тренер, он учит в школе детей Он тренер, Ильич, ебёт людей Он не работает, 733 не видно за горой Он горд за школу, его дочь ебали ночью в школе Климу в хуй, Виталий мудло Ветер дует, один из нас тупой, добавляет утром Юр, Матвей болеет, он кент, кокаин и клей момент Он клиент сома, сома зовут Вова Ванина губа пухнет с каждой минутой Менты и Матвей бояре, твоя пизда воняет Это он - гом, дом, рядом школа Это, зашел он, тренер Ильич, Ильич ",0.9484881162643433,0.05151185020804405,unnatural,0.9484881162643433
126,"Эй, йоу! Всем привет! Это Kunteynir в лучших своих традициях Ребята! Слушайте, слушайте, слушайте. П...","Эй, йоу! Всем привет! Это Kunteynir в лучших своих традициях Ребята! Слушайте, слушайте, слушайте. Пиздец вы шайка ебанутая, попутали берега На локте паутина, сильно перетрухали Один! Один! Дайте жара! Дымит охотничья колбаса, а теперь кислый Как моська моего кота, как ебало Шарапова Эта хитрость во время допроса Хочешь трубу в жопу? А потом колючая проволока Клитор раздувается как почка Весна приходит, погода радует солнечная Тёлки коктейлями манят, начинается игра Набухают почки, цветёт саку́р",0.4133988618850708,0.5866011381149292,natural,0.5866011381149292
127,"Паша и рыночные гагули Встретились, подули Пару партий в пул продул Не хватило фил Пока не словил пу...","Паша и рыночные гагули Встретились, подули Пару партий в пул продул Не хватило фил Пока не словил пулю на жопу как улей Азербайджанский chill Порево под хим Я под химией Я педофил Впулил гидры гил Подержанный Lexus Блёв купил Торпеда ЗИЛ Резиновая баба Всё было когда-то Чёрные ребята отдаются в зад Не следят за своим базаром Этот самый Валерий Газзаев Кто-то любит питерскую коку А кто-то геру из Баку Набил на плече розу и колючую проволоку Я вымутил пол кубов, пропитанных лизером африканским Тыш",0.5840942859649658,0.4159057140350342,unnatural,0.5840942859649658
128,"Не заводи попугаев, они могут сдавать Они разговаривают с ___ А у тебя неоперабельная травма Вопросы...","Не заводи попугаев, они могут сдавать Они разговаривают с ___ А у тебя неоперабельная травма Вопросы «уважаешь попугаев?» заебали Заебался напрягаться в спортзале С утра в дрова, пиздую на работу Чувствую себя ничё так А вокруг все смотрят На мои джинсы разодранные Это реликвия с аукциона Прошёл курсы торговли в своём регионе Воронка вопроса А я в глубинке вырос глупенький Босс сказал сильно, пива выпил Говорит: «Берём тебя, ты стильный» И хули тут говорить Вы всегда стремились В документах там ",0.9852087497711182,0.014791327528655529,unnatural,0.9852087497711182
129,"Вот, думаю, сейчас придёшь, сядем, чайку попьём с малиновым вареньем. Ты ведь малиновое варенье несё...","Вот, думаю, сейчас придёшь, сядем, чайку попьём с малиновым вареньем. Ты ведь малиновое варенье несёшь, да? А я и самовар раздул, и веточек... этих... Чтоб дымок был. И... и... Ведь кто же, кроме тебя, звезды-то считать будет?! Медвежонок говорил, говорил, а Ёжик думал: ""Всё-таки хорошо, что мы снова вместе"". Опять сижу, втыкаю в тишину Знаю куда надо идти, но не могу Вибрация струн, черт… играет на нервах Лень-стерва грызет время, плачет небо Что-то здесь неверно Скука разрывает на части, копя ",0.592210054397583,0.4077899158000946,unnatural,0.592210054397583
130,"Е, е Ты работаешь в ГНК на трубопрокатном цехе Где горячие мужики гнут о грудь батареи Признаются на...","Е, е Ты работаешь в ГНК на трубопрокатном цехе Где горячие мужики гнут о грудь батареи Признаются напарнику Феде в любви Извини, Люда, в буфете, но геи любят Голливуд их Их ебут. Тут завод, слышь, сладкий, сюда Контролёр болт показал нам Подсказал, но мы были в кал Но студенческий не оказался продлённым Взяли в спортзале, далее — зал суда Эх, какой мудак из управдома что-то сказал показальцам на нас? А Юра ему показал и у потрясного потряс на усы Крикнул: «мы гусары, а вы хачи сраные, идите на х",0.9868379235267639,0.013162004761397839,unnatural,0.9868379235267639
131,"Я пошёл на работу, такая хуйня Отослал резюме, позвонили, да Обещали не платить двести Обещали не пл...","Я пошёл на работу, такая хуйня Отослал резюме, позвонили, да Обещали не платить двести Обещали не платить триста Обещали не платить шестьсот Вот это вот",0.9559177160263062,0.04408230260014534,unnatural,0.9559177160263062
132,"Е, уже сутки не читал Пелевина  Читаю, как Раскол , я знаю, что это он стрелял в Джона Кеннеди Джо Р...","Е, уже сутки не читал Пелевина  Читаю, как Раскол , я знаю, что это он стрелял в Джона Кеннеди Джо Роган снова на свэге  Взял на болевой на подкасте  Умные весы сказали, что во мне кал Ем кордицепс  А вы чем гордитесь, псы?  Усы молодого P. Diddy  С Джа Рулом едем по грибы Слушаю ГрОб и думаю о любви Как ни крути, все мы погибнем Diddy R.I.P. слышал, что СД стал гнидой Может, слухи? Вы ебётесь в ухи, петухи Тематика не раскрыта  Я курил полевые цветы и слушал Крип-а-Крипла Пиздатое время, 47 про",0.9848964214324951,0.015103587880730629,unnatural,0.9848964214324951
133,"А Кхэ-кхэ-кхэ Kunteynir, Pra Да похуй Кальмар, Техник, Pra Е. Это грустная версия, как фильмы с Ниль...","А Кхэ-кхэ-кхэ Kunteynir, Pra Да похуй Кальмар, Техник, Pra Е. Это грустная версия, как фильмы с Нильсеном Лесли MC кукарекают песни, отгружу им по еблу трёшку, как Месси Если ты против, то делай мне Поставил бы ""На футбик"" Я сигнул, а вы запущены в процессе Запахло весной, как в подъезде кошачьей мочой Солнце мне в будку печёт, рэп, как и ты - ни о чём Пошёл отчет назад, я потихоньку спускаюсь в ад Стаптываю пятки на кроссах три раза по 50 Всем peace! Измерение X, тут сдох твой упоротый лис Смер",0.5342274308204651,0.4657725393772125,unnatural,0.5342274308204651
134,"О чём говорим, о чём пишем Ты меня не ищи поблизости Уже пророки снуют как мыши Об этом наверно знае...","О чём говорим, о чём пишем Ты меня не ищи поблизости Уже пророки снуют как мыши Об этом наверно знает Техник На тусе, на погранцах днюха 158-го Макса, Обросов в новостях, потом реклама памперсов Вы че папуасы, мы в Третьем Пути Пришли почитать в мусорской форме Брази, Джед, на новокузне Русик Встреча на яме у спутника Тексток на листке Раньше косил кусты, а теперь побеги Ходил красить стены хромом Девочка гот, потусить не повод Но повод ебануть за встречу с черной водой Под бит качаю голову у до",0.9854735136032104,0.014526436105370522,unnatural,0.9854735136032104
135,"Йо Я не купил ружьё. Я не купил ружьё, зато в подъезде свистел Вдыхал что видел, сосед обомлел, побе...","Йо Я не купил ружьё. Я не купил ружьё, зато в подъезде свистел Вдыхал что видел, сосед обомлел, побелел Ты чё, бледный? Хочешь вдвоём дунем? Хочешь на Кубу? Держи пара в трубу, лучше бы ружьё втарил Сосед осел, осёл, под руки поднял Витя встал. Стоишь? Лыбу тянет, глаза заплывшие Солнце садится за крыши Витя, дыши — не слышит Я ружьё не купил, за Витю накуривал Он только скурил, там года три прожил Теперь лежит, лыбу тянет по роже Витя дрожит, сам на себя не похожий Лучше бы ружьё приобрёл, сам ",0.3910946249961853,0.6089053750038147,natural,0.6089053750038147
136,"Щавель блять. Похож на пенис? Приглашают. А то я достану пушку Я злой, когда не кушаю В летних ресто...","Щавель блять. Похож на пенис? Приглашают. А то я достану пушку Я злой, когда не кушаю В летних ресторанах шикую Твой бюст сдут, нас уносит в тайгу Снимаю майку, со мной тёлки в белых найках Походу пьяная одна из них Кладёт мозаику мне на кафель Сука, нахуя водник обсасываешь, вафлишь Просралась ты ж, какой-то чиж Чего ты, проблем хочешь? Ты дохуя пиздишь Моя киска не может кончить. А сейчас умотали на юга У меня в штанах вьюга Чуть не въебал друга, слава Богу 158 его обоссал Ебашит дождик Подошё",0.34020814299583435,0.6597918272018433,natural,0.6597918272018433
137,"Тюрьма и пресс-хата, я не оставляю отпечатки Задача непростая, предстоит ответить за базар Раз на ра...","Тюрьма и пресс-хата, я не оставляю отпечатки Задача непростая, предстоит ответить за базар Раз на раз или место у параши, и имя Наташа В голове каша, бессонные вечера И построения по утряни, пересчёт по головам Баланда заебала и мобилу отобрали Красный отряд и перо в одеяле Кто тут за главного? Я растаман На локте «паутина», на плече «АКА» Витя, есть связь с перевала? Голубь принёс информацию Смена караула, Мундиаль звучит на прогулке . За стеной серый день сменяет ночь Здесь нету света, лишь ти",0.9837753176689148,0.01622462458908558,unnatural,0.9837753176689148
138,"Хромбимбом досчитает до пяти, и вы расслабитесь Приятная нега окутает чресло Вы проснётесь нескоро Ч...","Хромбимбом досчитает до пяти, и вы расслабитесь Приятная нега окутает чресло Вы проснётесь нескоро Чайки кружат над морем широко раскрытых глаз Вдоль шоссе и проспектов ткань приветов Все афиши одеты Очень мало сизого цвета Вещей на полках и в витринах Добавление текста В 4:20 и сразу вверх Обжигают плечи, локти звёзд скопления Рукой Декстре поймает слетевшие шляпы, сорванные притяжением Издревле от чего-то копая в новое, рождаешь смех Возня в РАФике, довольные лица в окнах мелькают Открыты к не",0.9873735308647156,0.012626434676349163,unnatural,0.9873735308647156
139,"Пошел на дальняк под слабительным Только поссал сидя, зато ты слышь этот фристайл И мой мир удивител...","Пошел на дальняк под слабительным Только поссал сидя, зато ты слышь этот фристайл И мой мир удивителен Носить стафф в носках, не любитель я В нос не тащу, жало точу Тип подозрительный, чуть на рэп дрочну Трек вагон метро качнул Декабрь мальца подморозил и закапал с конца. Если это шутка, то она не смешная Пить годами контрафакт и колоться так Чтоб снесло нахрен колпак Три колодца на руках, передоз опять несут Иди нах отсюда, тут забраться бы за 20 Дурка, наркология, тюрьма, могилы Пути исповедим",0.5859123468399048,0.4140876531600952,unnatural,0.5859123468399048
140,"Приближался ко мне откуда-то монотонный такой гул, гул, гул И вдруг меня начало всасывать в этот Всё...","Приближался ко мне откуда-то монотонный такой гул, гул, гул И вдруг меня начало всасывать в этот Всё вместе с этим гулом, я больше ничего не видела, меня только всасывало Всасывало, вот, сзади меня как бы вот так вот И меня как будто выбросило Ну, с этой трубы, как выбросило, вода как выходит, раз и выплеснуло И я «Ой, где это я нахожусь?» Каменистый грунт Весь грунт каменистый. Ненавижу глупых сук как барсук сырое дерево Всё появляется ли от безделья? Жить. Ну да, да если бы Или нужно поесть, в",0.9555317163467407,0.044468313455581665,unnatural,0.9555317163467407
141,"История, рассказанная во дворе моего дома Показывала мне знакомого гнома Рожденного в стенах виброид...","История, рассказанная во дворе моего дома Показывала мне знакомого гнома Рожденного в стенах виброидной формы гандонов Его дом был здесь, убойно делал для знакомых Я ебал в рот бойлера Drago И Ветла знакомого с километрами моего длинного хуя Ветром обоим задуло в ухо Метром ехали пацаны, настроение было душным Так чухло никогда еще не было. Где я? Кто я? Нас было десять, а теперь двое Нас было десять, а теперь двое. Drago, вот мы с тобой у оврага Тебя я трахал раком А как ты меня? Угу... У тебя ",0.6010316014289856,0.3989683985710144,unnatural,0.6010316014289856
142,Мусор мусором Не попал в мусорку И обвис ус На бровях бусинка пота От путинки рвёт в подворотне На з...,"Мусор мусором Не попал в мусорку И обвис ус На бровях бусинка пота От путинки рвёт в подворотне На землю родины От ваших зелий меня воротит И зелени много вокруг Мой галстук заменит жгут Хмурое утро и жуть ватка Лишний шум валит Вождь объявляет привал Сделайте мир потише Я в out Играет КиШ в out Ты видишь что на тебе порвали Выключи, слышь нахуй Светит анафем А фена полных канафин макгаффин За столиком у окна И всё это где-то за стольник надо Хитёр каналья Мотор, кадры На повтор Как бы за всю ху",0.9138669967651367,0.0861329734325409,unnatural,0.9138669967651367
143,"Техник — пошляк Пошёл ты нахуй, Техник  Оу, о, о. Есть повод Есть повод пососаться Взять в рот прово...","Техник — пошляк Пошёл ты нахуй, Техник  Оу, о, о. Есть повод Есть повод пососаться Взять в рот провод Трахнуть куклу Трахнуть Вову Трахнуть Рому Трахнуть Ваню И трахаться с мембраной Мы проебали бычки, терпи Девчонки помазаны кремом, оуе Залипоны Я мазался под шкурой очень поздно Мне было 22 лет, я стал дроздом Абдуларахмана ибна Хоттабыча Нихуя, площадь Ильича О я Трахала Ещё раз и лесбийские игры Нет, нет, нет, нет, нет, нет! И голову, теряю голову И постоянно хочу видеть  Умирается, люди умир",0.8202965259552002,0.1797035187482834,unnatural,0.8202965259552002
144,"Садись  Йоу, МС Половик достался мне недавно. Мы продавцы, вы думаете-те, вы покупаете чебурек из ко...","Садись  Йоу, МС Половик достался мне недавно. Мы продавцы, вы думаете-те, вы покупаете чебурек из коровы На самом деле, там яйца Ромы, которого ёбнули в лесу, под Лобней. Держи леща братуха, нас помни Засовывали хуй в ухо, готовили уху Пару плюх, парил Кипа Как будто в клипе Заложнику кипятка плеснули на залупу Парень, ты тут не ухай, дали понюхать пороху Поню... а... дали понюхать пороху Который мы тоже взяли у Ромы Из бардачка достали пистолет Штакет, пипетку, трубку, пионерку Полграмма фена, ",0.7004048824310303,0.2995951473712921,unnatural,0.7004048824310303
145,"Закрыв глаза, я увидел сон Прекрасный сон, прекрасный сон Как много в нём и радости, и счастья В пре...","Закрыв глаза, я увидел сон Прекрасный сон, прекрасный сон Как много в нём и радости, и счастья В прекрасном сне, в прекрасном сне Я был одной его лишь частью  Наверно, это всё не было напрасно В прекрасном сне, в прекрасном снe Я был всего его лишь частью В прекрасном сне…. Я был пьяный, ты стояла сзади Кто-то в тот момент во мне хотел увидеть крайнего Не обратил внимания, неудивительно И всё кончилось не так уж хорошо Наверно, будет продолжение, без сомнения Которого я ждал уже давным давно Всё",0.5131867527961731,0.4868132174015045,unnatural,0.5131867527961731
146,Псков студия Сижу в карате Чай с лимоном Автоматы выдают Хороший бонус Я коммерс Mercedes-Benz Лада ...,"Псков студия Сижу в карате Чай с лимоном Автоматы выдают Хороший бонус Я коммерс Mercedes-Benz Лада Дэнс Мне нужен шанс Играет шансон Хуяк по заднице Это уже не папа Который идёт ударить засранца За то что он в штаны обоссался Когда увидел собаку А это жестокий удар по яйцам Счастливого пути  Я не играю по правилам Как многие дятлы Которые жуют свою вафлю А мне всё пофигу нафиг надо Так что либо я, либо вы, либо он, либо ты Ты ебёшься неделью А я пять минут ковыряюсь в носу А потом анчоус В то в",0.9847568869590759,0.015243100933730602,unnatural,0.9847568869590759
147,Свита лоховского бреда - равно элита московского рэпа Сто процентов пафоса и ноль дела Ведь это неле...,"Свита лоховского бреда - равно элита московского рэпа Сто процентов пафоса и ноль дела Ведь это нелепо - богатые мальчики, дети в гетто Неинтеллигентно звучит и бедно значит тут всего московского рэпа Все отбросы интернета, боссы грозной this is street life Продолжение проекта, развлечение без кайфа, но жалко Всего-то два человека Пока И только два поганых Майка на века Против двуличной уличной войны Против двуличной жизни  Мы . Мы не истории части Мы не от рэпа запчасти Закройте ваши пасти Мы н",0.958877444267273,0.041122566908597946,unnatural,0.958877444267273
148,"Анальные мази, бездарные мрази Связи, базы данных, волосы-пазлы Козлы те, кто лазит Но не понимает м...","Анальные мази, бездарные мрази Связи, базы данных, волосы-пазлы Козлы те, кто лазит Но не понимает мазы, опасны не мы А вы опасны, пидарасы Вы бездарны, вам пизда - альбом издан Тиражи искры и икра красная, киски Киски рядом, киски задом, киски передом Киски опасны, киски беременны И блять никто не верит в конвейер В конверте переданы данные, даны данные - верим мы Открываем двери - это Kunteynir!. Я хуёвый МС, не умею делать фристайлы Меня это не парит, меня не пиарят Мне на вас похуй, ебу тёло",0.47671785950660706,0.5232821106910706,natural,0.5232821106910706
149,"И только мы сели, блядь, в это... Он достаёт второй, а второй чуть длиннее, и там видать другая трав...","И только мы сели, блядь, в это... Он достаёт второй, а второй чуть длиннее, и там видать другая трава была. Я тебе говорю, я курнул, я пиздец. Я встаю, у меня ноги с руками отнимаются. Я вот так вот знаешь, я руку не чувствую. То есть я заходил в подъезд, когда меня 6 часов держало, просто пиздец, мне хуёво было. Потом я пришёл домой, это, в подъезд захожу. Я тогда, блядь, бросал курить и дома я не хотел, типа, палиться что я курю. Я сигареты, короче, достаю и у меня рука как у робота, знаешь. Ж",0.5237293839454651,0.4762705862522125,unnatural,0.5237293839454651
150,"Это Kunteynir, 2006, парень Отсосы приторчались на моменте Кто-то на ложке варит А ты втыкай этот ал...","Это Kunteynir, 2006, парень Отсосы приторчались на моменте Кто-то на ложке варит А ты втыкай этот альбом до корки На бите как на горке, е",0.9885835647583008,0.011416438966989517,unnatural,0.9885835647583008
151,"Йоу братва, check this out, а? Сидим такие тут епта на хате, ха А, братан, а, братан, братан, слышь,...","Йоу братва, check this out, а? Сидим такие тут епта на хате, ха А, братан, а, братан, братан, слышь, братан. Братан, давай помянем того парня, сheck this out, а? Снюхал первый с сосков Саши, я сказал Хорош мозги ебать, батя, предлагаю тебе отдать опель Опер, отдаёт мне честь, сидя в Газели Две полоски белые замкнулись клемы Она три раза родила Глебу Мудаку, тихо иду по рынку Присунув финку к ребру я под грибами с Анфисой Её рыжая пися и грыжа Я лежу на траве, порохом дышу А в голове шум и лирика",0.5319651961326599,0.4680348336696625,unnatural,0.5319651961326599
152,На теле загорелой шлюшки под гидропоникой Наше с нею порево превратилось в море острых ощущений Когд...,"На теле загорелой шлюшки под гидропоникой Наше с нею порево превратилось в море острых ощущений Когда вместе с Женей любили лошадей у моря У Ольгиных детей ещё не было горя Первый сын очень мерзко помер Он ведь не будет. Жизнь такой казалась девчонке Оле Но ведь Колян драл её без упокоя Вот такой вот простой Живые органы Гондон холостой Ростом один с хуетой У него чирий шире твоей дыры, Ольга Ну нахуя тебе Колька? Китайские кроссовки Модный парень на тусовке Сноровка пидора: Лизать клитор Трахат",0.4586116671562195,0.5413883328437805,natural,0.5413883328437805
153,"Мы тут втроём проёбываемся Кальмар переобулся, chicago red bulls Защеканка, терпкий вкус Наебал гусь...","Мы тут втроём проёбываемся Кальмар переобулся, chicago red bulls Защеканка, терпкий вкус Наебал гусь, мы с вами не сварим кускус Или плюшку заварим гарика С нами шлюшки, парень одевает Stone Island Бляди трясут хуями Раздевается одинокая тварь, на ней трусы паль Это даже не Calvin Klein Тебя либо обоссут, либо отхуярят Эта кепка из Британии или Италии Хуета, мы тут и там Скуриваем блант, лечу катаракту. Ты скурился пидарас, с Guf слушаем транс, или треки Nas'a Нассали на орбиту Nasa, а у меня ко",0.953787088394165,0.046212855726480484,unnatural,0.953787088394165
154,"Йо, йо Палево на палеве, номера старые Салон выдерживает груз, по курсу проходит ровно Обгоняя уродо...","Йо, йо Палево на палеве, номера старые Салон выдерживает груз, по курсу проходит ровно Обгоняя уродов на Линкольнах и Тойотах Подъезжая ближе, там сидит фуфлыжник Трёт свои яйца об свою грыжу Подрезая, обгоняя, следуя по курсу в нужную тусу Подъезжая перед светом, палим Голову склоняем . Копейка Года семидесятые Как в сорок первом танки паркуют в сарае, пьют чай с Тамарой Ем, ей, ей нравится коробка передач моей машины Чешу пизду об шины с шипами зимними Разодрала вагину «Возьмите вазелина» Это ",0.9417778849601746,0.05822204425930977,unnatural,0.9417778849601746
155,"Подобные превращения после употребления спайса - обычное дело, говорят врачи Курительные смеси - син...","Подобные превращения после употребления спайса - обычное дело, говорят врачи Курительные смеси - синтетический аналог марихуанны, влияющий впервую очередь на психику человека Быстрая интоксикация, и, самое главное, быстрое развитие зависимости, состояние достаточно будет плачевным, и придётся их, в достаточном количестве, переводить в психиатрическую больницу. Я качал мысли, купил качан тыквы, кончаются буквы Нет слов, словно мостик, как бритая киска  Как Британская артистка На свадебной церемон",0.6622514724731445,0.3377484977245331,unnatural,0.6622514724731445
156,"Серёг, ты что-нибудь хочешь?. Не хочу. Серёг, хочешь пиво? Серёг, хочешь пиво?. Серёг, ты кончишь в ...","Серёг, ты что-нибудь хочешь?. Не хочу. Серёг, хочешь пиво? Серёг, хочешь пиво?. Серёг, ты кончишь в мыло?. Не хочу, не хочу, не хочу, не хочу, не хочу Не хочу, не хочу, не хочу",0.6157270073890686,0.3842729926109314,unnatural,0.6157270073890686
157,"Йоу-йоу, я посвящаю все свои тексты фристайлу Фристайлу, великому сайту rapstyle.ru Ага, йоу-йоу, аг...","Йоу-йоу, я посвящаю все свои тексты фристайлу Фристайлу, великому сайту rapstyle.ru Ага, йоу-йоу, ага, Техник 2003, 2004, йоу-йоу, ага, йоу-йоу Когда я открываю журнал Сайт фристайл Рэп стайл вам представил Рассказал, kunteynir'a стайл Указывает мне новых масс И подсказывать под рэп Под грязный бит не хватит слога, слогом сломан С детства, скоро здесь будет пиздец И никуда никто не денется Наборы рифм Одеться, Одесса, мать вашу, отец в рейсе Чё за пидерсия? Нас слышит вся Россия Публика синяя, к",0.9818040132522583,0.018196046352386475,unnatural,0.9818040132522583
158,"Раз, два, три, Паша, не тряси! У меня в голове простой Пертуссин Иначе будет скрыт Бля вот такой вот...","Раз, два, три, Паша, не тряси! У меня в голове простой Пертуссин Иначе будет скрыт Бля вот такой вот Мозготрыв судья болит Я не банчу со сливом Отрываю, ем хорошие сливы Может быть даже под Пертуссином Захожу к сухарю и синему Синему, сисилеву До чего же синий этот козел Пертуссиный Вчесал себе это Дааа Мажу жопу вазелином с Машей Ааах, колол вены наши, вены Вот такой вот! Ах! Да!",0.9855072498321533,0.014492779970169067,unnatural,0.9855072498321533
159,"Под землёй рождаются, живут, умирают Туда попадают в рай, умирают Край открывает кран, курит план Я ...","Под землёй рождаются, живут, умирают Туда попадают в рай, умирают Край открывает кран, курит план Я дам совет: лучше курить здесь Нехуево плющит здесь Лучше взять поглубже Kunteynir нужен каждому, кто дважды дунул однажды Это охуенно дыдунуть, насрать на всех! Это трахает для всех и всё. Другая планета Здесь нету солнца, здесь другая планета Другой мир, другая женщина с красивой жопой Раскрывает свою пизду и издэ Я смотрю на звезду, на далекой пизде С детства расставленными фразами Связанными, с",0.9842544794082642,0.015745539218187332,unnatural,0.9842544794082642
